Date,Stock_name,Open,High,Low,Close,Adj_Close,Volume
2024-01-26,MSFT,404.37,406.17,402.43,403.93,396.23138,17803300
2024-01-26,SPY,487.59,489.12,486.54,487.41,473.13693,76641600
2024-01-29,AAPL,192.01,192.2,189.58,191.73,189.58401,47145600
2024-01-29,MSFT,406.06,409.98,404.33,409.72,401.91107,24510200
2024-01-29,SPY,487.73,491.42,487.17,491.27,476.88394,61322800
2024-01-30,AAPL,190.94,191.8,187.47,188.04,185.93532,55859400
2024-01-30,MSFT,412.26,413.05,406.45,408.59,400.80258,33477600
2024-01-30,SPY,490.56,491.62,490.11,490.89,476.5151,58618400
2024-01-31,AAPL,187.04,187.1,184.35,184.4,182.33606,55467800
2024-01-31,MSFT,406.96,415.32,397.21,397.58,390.0024,47871100
2024-01-31,SPY,488.62,489.08,482.86,482.88,468.73965,126011104
2024-02-01,AAPL,183.99,186.95,183.82,186.86,184.76854,64885400
2024-02-01,MSFT,401.83,408,401.8,403.78,396.08426,30657700
2024-02-01,SPY,484.63,489.23,483.8,489.2,474.8746,91891600
2024-02-02,AAPL,179.86,187.33,179.25,185.85,183.76982,102551696
2024-02-02,MSFT,403.81,412.65,403.56,411.22,403.3825,28256700
2024-02-02,SPY,489.65,496.05,489.3,494.35,479.87378,99228200
2024-02-05,AAPL,188.15,189.25,185.84,187.68,185.57936,69668800
2024-02-05,MSFT,409.9,411.16,403.99,405.65,397.9186,25352300
2024-02-05,SPY,493.7,494.38,490.23,492.55,478.1265,75757104
2024-02-06,AAPL,186.86,189.31,186.77,189.3,187.18124,43490800
2024-02-06,MSFT,405.88,407.97,402.91,405.49,397.76166,18382600
2024-02-06,SPY,493.52,494.32,492.05,493.98,479.5146,55918600
2024-02-07,AAPL,190.64,191.05,188.61,189.41,187.29,53439000
2024-02-07,MSFT,407.44,414.3,407.4,414.05,406.15845,22340500
2024-02-07,SPY,496.29,498.53,495.36,498.1,483.51398,70556496
2024-02-08,AAPL,189.39,189.54,187.35,188.32,186.2122,40962000
2024-02-08,MSFT,414.05,415.56,412.53,414.11,406.2174,21225300
2024-02-08,SPY,498.1,498.71,497.26,498.32,483.7275,52343600
2024-02-09,AAPL,188.65,189.99,188,188.85,186.97455,45155200
2024-02-09,MSFT,415.25,420.82,415.09,420.55,412.53464,22032800
2024-02-09,SPY,498.84,501.65,498.49,501.2,486.5232,63979400
2024-02-12,AAPL,188.42,188.67,186.79,187.15,185.29143,41781900
2024-02-12,MSFT,420.56,420.74,414.75,415.26,407.3455,21202900
2024-02-12,SPY,501.17,503.5,500.24,500.98,486.3096,56502300
2024-02-13,AAPL,185.77,186.21,183.51,185.04,183.20236,56529500
2024-02-13,MSFT,404.94,410.07,403.39,406.32,398.57584,27824900
2024-02-13,SPY,494.53,497.09,490.72,494.08,479.61166,113099200
2024-02-14,AAPL,185.32,185.53,182.44,184.15,182.32121,54630500
2024-02-14,MSFT,408.07,409.84,404.57,409.49,402.42825,20401200
2024-02-14,SPY,496.79,499.07,494.4,498.57,483.97018,68387800
2024-02-15,AAPL,183.55,184.49,181.35,183.86,182.0341,65434500
2024-02-15,MSFT,408.14,409.13,404.29,406.56,399.54874,21825500
2024-02-15,SPY,499.29,502.2,498.8,502.01,487.30948,61683000
2024-02-16,AAPL,183.42,184.85,181.67,182.31,180.4995,49752500
2024-02-16,MSFT,407.96,408.29,403.44,404.06,397.0919,22296500
2024-02-16,SPY,501.7,502.87,498.75,499.51,484.88272,75532896
2024-02-20,AAPL,181.79,182.43,180,181.56,179.75694,53665600
2024-02-20,MSFT,403.24,404.49,398.01,402.79,395.84378,24307900
2024-02-20,SPY,497.72,498.41,494.45,496.76,482.21326,71736704
2024-02-21,AAPL,181.94,182.89,180.66,182.32,180.5094,41371400
2024-02-21,MSFT,400.17,402.29,397.22,402.18,395.24435,18518900
2024-02-21,SPY,495.42,497.37,493.56,497.21,482.65,59293400
2024-02-22,AAPL,183.48,184.96,182.46,184.37,182.53902,52292200
2024-02-22,MSFT,410.19,412.83,408.57,411.65,404.55103,27009900
2024-02-22,SPY,504.01,508.49,503.02,507.5,492.6387,76402496
2024-02-23,AAPL,185.01,185.04,182.23,182.52,180.70741,45119700
2024-02-23,MSFT,415.67,415.86,408.97,410.34,403.2636,16295900
2024-02-23,SPY,509.27,510.13,507.1,507.85,492.97842,61321800
2024-02-26,AAPL,182.24,182.76,180.65,181.16,179.36092,40867400
2024-02-26,MSFT,411.46,412.16,407.36,407.54,400.51184,16193500
2024-02-26,SPY,508.3,508.75,505.86,505.99,491.17294,50386700
2024-02-27,AAPL,181.1,183.92,179.56,182.63,180.8163,54318900
2024-02-27,MSFT,407.99,408.32,403.85,407.48,400.45294,14835800
2024-02-27,SPY,506.7,507.16,504.75,506.93,492.08533,48854500
2024-02-28,AAPL,182.51,183.12,180.13,181.42,179.61833,48953900
2024-02-28,MSFT,408.18,409.3,405.32,407.72,400.68878,13183100
2024-02-28,SPY,505.33,506.86,504.96,506.26,491.43503,56506600
2024-02-29,AAPL,181.27,182.57,179.53,180.75,178.95499,136682592
2024-02-29,MSFT,408.64,414.2,405.92,413.64,406.50677,31947300
2024-02-29,SPY,508.07,509.74,505.35,508.08,493.20163,83924800
2024-03-01,AAPL,179.55,180.53,177.38,179.66,177.87582,73563104
2024-03-01,MSFT,411.27,415.87,410.88,415.5,408.3346,17823400
2024-03-01,SPY,508.98,513.29,508.56,512.85,497.83197,76844800
2024-03-04,AAPL,176.15,176.9,173.79,175.1,173.3611,81510096
2024-03-04,MSFT,413.44,417.35,412.32,414.92,407.76465,17596000
2024-03-04,SPY,512.03,514.2,512,512.3,497.2981,49799300
2024-03-05,AAPL,170.76,172.04,169.62,170.12,168.43054,95132400
2024-03-05,MSFT,413.96,414.25,400.64,402.65,395.7062,26919200
2024-03-05,SPY,510.24,510.7,504.91,507.18,492.32812,72855600
2024-03-06,AAPL,171.06,171.24,168.68,169.12,167.44046,68587696
2024-03-06,MSFT,402.97,405.16,398.39,402.09,395.15585,22344100
2024-03-06,SPY,510.55,512.07,508.42,509.75,494.8228,68382400
2024-03-07,AAPL,169.15,170.73,168.49,169,167.32169,71765104
2024-03-07,MSFT,406.12,409.78,402.24,409.14,402.0843,18718500
2024-03-07,SPY,513.14,515.89,509.81,514.81,499.73462,58652100
2024-03-08,AAPL,169,173.7,168.94,170.73,169.03447,76267000
2024-03-08,MSFT,407.96,410.42,404.33,406.22,399.21463,18002200
2024-03-08,SPY,515.46,518.22,511.13,511.72,496.7351,86532496
2024-03-11,AAPL,172.94,174.38,172.05,172.75,171.03444,60139500
2024-03-11,MSFT,403.76,405.68,401.26,404.52,397.54398,16120800
2024-03-11,SPY,510.48,511.88,508.5,511.28,496.30798,62557200
2024-03-12,AAPL,173.15,174.03,171.01,173.23,171.50964,59825400
2024-03-12,MSFT,407.62,415.57,406.79,415.28,408.1184,22457000
2024-03-12,SPY,513.45,517.38,510.86,516.78,501.64697,73114400
2024-03-13,AAPL,172.77,173.19,170.76,171.13,169.43054,52488700
2024-03-13,MSFT,418.1,418.18,411.45,415.1,407.94153,17115900
2024-03-13,SPY,517.11,517.29,514.49,515.97,500.86066,55104100
2024-03-14,AAPL,172.91,174.31,172.05,173,171.28194,72913504
2024-03-14,MSFT,420.24,427.82,417.99,425.22,417.88702,34157300
2024-03-14,SPY,516.97,517.13,511.82,514.95,499.8705,110171800
2024-03-15,AAPL,171.17,172.62,170.29,172.62,170.90572,121752704
2024-03-15,MSFT,419.29,422.6,412.79,416.42,409.2388,45079900
2024-03-15,SPY,510.21,511.7,508.12,509.83,496.43814,107646304
2024-03-18,AAPL,175.57,177.71,173.52,173.72,171.9948,75604200
2024-03-18,MSFT,414.25,420.73,413.78,417.32,410.12326,20106000
2024-03-18,SPY,514,515.48,512.44,512.86,499.38852,88893296
2024-03-19,AAPL,174.34,176.61,173.03,176.08,174.33134,55215200
2024-03-19,MSFT,417.83,421.67,415.55,421.41,414.1427,19837900
2024-03-19,SPY,512.15,516,511.12,515.71,502.16367,60755300
2024-03-20,AAPL,175.72,178.67,175.09,178.67,176.89565,53423100
2024-03-20,MSFT,422,425.96,420.66,425.23,417.89682,17860100
2024-03-20,SPY,515.77,520.62,515.08,520.48,506.80835,69594600
2024-03-21,AAPL,177.05,177.49,170.84,171.37,169.66814,106181296
2024-03-21,MSFT,429.83,430.82,427.16,429.37,421.9654,21296200
2024-03-21,SPY,523.39,524.11,521.91,522.2,508.4832,60256100
2024-03-22,AAPL,171.76,173.05,170.06,172.28,170.5691,71160096
2024-03-22,MSFT,429.7,429.86,426.07,428.74,421.34625,17648500
2024-03-22,SPY,522.11,522.61,520.97,521.21,507.5193,79070800
2024-03-25,AAPL,170.57,171.94,169.45,170.85,169.15332,54288300
2024-03-25,MSFT,425.24,427.41,421.61,422.86,415.5677,18060500
2024-03-25,SPY,519.8,520.95,519.61,519.77,506.1171,48512100
2024-03-26,AAPL,170,171.42,169.58,169.71,168.02463,57388400
2024-03-26,MSFT,425.61,425.99,421.35,421.65,414.37854,16725600
2024-03-26,SPY,521.23,521.58,518.4,518.81,505.1822,65463700
2024-03-27,AAPL,170.41,173.6,170.11,173.31,171.58884,60273300
2024-03-27,MSFT,424.44,424.45,419.01,421.43,414.16232,16705000
2024-03-27,SPY,521.71,523.21,519.49,523.17,509.4277,82999800
2024-03-28,AAPL,171.75,172.23,170.51,171.48,169.77705,65672700
2024-03-28,MSFT,420.96,421.87,419.12,420.72,413.4646,21871200
2024-03-28,SPY,523.21,524.61,522.78,523.07,509.33032,96294896
2024-04-01,AAPL,171.19,171.25,169.48,170.03,168.34146,46240500
2024-04-01,MSFT,423.95,427.89,422.22,424.57,417.24817,16316000
2024-04-01,SPY,523.83,524.38,520.97,522.16,508.4442,62477500
2024-04-02,AAPL,169.08,169.34,168.23,168.84,167.16325,49329500
2024-04-02,MSFT,420.11,422.38,417.84,421.44,414.17218,17912000
2024-04-02,SPY,518.24,518.98,516.48,518.84,505.21155,74230304
2024-04-03,AAPL,168.79,170.68,168.58,169.65,167.96521,47691700
2024-04-03,MSFT,419.73,423.26,419.09,420.45,413.19928,16502300
2024-04-03,SPY,517.72,520.95,517.67,519.41,505.76645,59155800
2024-04-04,AAPL,170.29,171.92,168.82,168.82,167.14348,53704400
2024-04-04,MSFT,424.99,428.67,417.57,417.88,410.67358,19370900
2024-04-04,SPY,523.52,523.87,512.76,513.07,499.59305,96858096
2024-04-05,AAPL,169.59,170.39,168.95,169.58,167.89589,42104800
2024-04-05,MSFT,420.01,426.51,418.32,425.52,418.18182,16554800
2024-04-05,SPY,514.46,520.44,514.01,518.43,504.81226,74546496
2024-04-08,AAPL,169.03,169.2,168.24,168.45,166.77713,37425500
2024-04-08,MSFT,425.17,427.28,423.3,424.59,417.26782,14272400
2024-04-08,SPY,519.15,520.18,517.89,518.72,505.0946,48401800
2024-04-09,AAPL,168.7,170.08,168.35,169.67,167.98502,42373800
2024-04-09,MSFT,426.44,427.74,421.62,426.28,418.92874,12496900
2024-04-09,SPY,520.5,520.75,514.35,519.32,505.6789,68049200
2024-04-10,AAPL,168.8,169.09,167.11,167.78,166.11378,49709300
2024-04-10,MSFT,422.19,424.03,419.7,423.26,415.96085,16216600
2024-04-10,SPY,513.48,516.16,512.09,514.12,500.61536,82652800
2024-04-11,AAPL,168.34,175.46,168.16,175.04,173.30167,91070304
2024-04-11,MSFT,425.82,429.37,422.36,427.93,420.5503,17966400
2024-04-11,SPY,515.68,519.48,512.08,518,504.39352,70099000
2024-04-12,AAPL,174.26,178.36,174.21,176.55,174.79669,101670896
2024-04-12,MSFT,424.05,425.18,419.77,421.9,414.62427,19253800
2024-04-12,SPY,514.37,515.82,509.08,510.85,497.4313,92561104
2024-04-15,AAPL,175.36,176.63,172.5,172.69,170.97502,73531800
2024-04-15,MSFT,426.6,426.82,413.43,413.64,406.50677,20273500
2024-04-15,SPY,515.13,515.3,503.58,504.45,491.19943,92101400
2024-04-16,AAPL,171.75,173.76,168.27,169.38,167.69788,73711200
2024-04-16,MSFT,414.57,418.4,413.73,414.58,407.43045,16765600
2024-04-16,SPY,504.94,506.5,502.21,503.53,490.30365,73484000
2024-04-17,AAPL,169.61,170.65,168,168,166.33162,50901200
2024-04-17,MSFT,417.25,418.88,410.33,411.84,404.7377,15855500
2024-04-17,SPY,506.05,506.22,499.12,500.55,487.4019,75910304
2024-04-18,AAPL,168.03,168.64,166.55,167.04,165.3811,43122900
2024-04-18,MSFT,410.63,411.89,403.95,404.27,397.29825,21029900
2024-04-18,SPY,501.98,504.13,498.56,499.52,486.39896,74548096
2024-04-19,AAPL,166.21,166.4,164.08,165,163.36139,68149400
2024-04-19,MSFT,404.03,405.48,397.77,399.12,392.2371,30565800
2024-04-19,SPY,499.44,500.46,493.86,495.16,482.15347,102212600
2024-04-22,AAPL,165.52,167.26,164.77,165.84,164.19305,48116400
2024-04-22,MSFT,400.08,402.85,395.75,400.96,394.04538,20286900
2024-04-22,SPY,497.83,502.38,495.43,499.72,486.59375,67961000
2024-04-23,AAPL,165.35,167.05,164.92,166.9,165.24252,49537800
2024-04-23,MSFT,404.24,408.2,403.06,407.57,400.54138,15734500
2024-04-23,SPY,501.78,506.09,499.53,505.65,492.3679,64633600
2024-04-24,AAPL,166.54,169.3,166.21,169.02,167.34148,48251800
2024-04-24,MSFT,409.56,412.47,406.78,409.06,402.00565,15065300
2024-04-24,SPY,506.56,507.37,503.13,505.41,492.13422,55928100
2024-04-25,AAPL,169.53,170.61,168.15,169.89,168.20282,50558300
2024-04-25,MSFT,394.03,399.89,388.03,399.04,392.15848,40586500
2024-04-25,SPY,499.18,504.27,497.49,503.49,490.26468,69122400
2024-04-26,AAPL,169.88,171.34,169.18,169.3,167.61868,44838400
2024-04-26,MSFT,412.17,413,405.76,406.32,399.31293,29694700
2024-04-26,SPY,506.35,509.88,505.7,508.26,494.9094,64306100
2024-04-29,AAPL,173.37,176.03,173.1,173.5,171.77698,68169400
2024-04-29,MSFT,405.25,406.32,399.19,402.25,395.3131,19582100
2024-04-29,SPY,510.09,510.75,507.25,510.06,496.6621,46415400
2024-04-30,AAPL,173.33,174.99,170,170.33,168.63847,65934800
2024-04-30,MSFT,401.49,402.16,389.17,389.33,382.6159,28781400
2024-04-30,SPY,508.56,509.56,501.98,501.98,488.79437,77483600
2024-05-01,AAPL,169.58,172.71,169.11,169.3,167.61868,50383100
2024-05-01,MSFT,392.61,401.72,390.31,394.94,388.1292,23562500
2024-05-01,SPY,501.38,508.19,499.87,500.35,487.20715,80242800
2024-05-02,AAPL,172.51,173.42,170.89,173.03,171.31163,94214896
2024-05-02,MSFT,397.66,399.93,394.65,397.84,390.9792,17709400
2024-05-02,SPY,504.15,505.89,499.55,505.03,491.76422,62550200
2024-05-03,AAPL,186.65,187,182.66,183.38,181.5589,163224096
2024-05-03,MSFT,402.28,407.15,401.86,406.66,399.64703,17446700
2024-05-03,SPY,511.16,512.55,508.56,511.29,497.8598,72756704
2024-05-06,AAPL,182.35,184.2,180.42,181.71,179.90546,78569696
2024-05-06,MSFT,408.76,413.93,406.37,413.54,406.40836,16996600
2024-05-06,SPY,513.75,516.61,513.3,516.57,503.00104,47264700
2024-05-07,AAPL,183.45,184.9,181.32,182.4,180.5886,77305800
2024-05-07,MSFT,414.66,414.67,409.09,409.34,402.28085,20018200
2024-05-07,SPY,517.56,518.57,516.45,517.14,503.55612,52561300
2024-05-08,AAPL,182.85,183.07,181.45,182.74,180.9252,45057100
2024-05-08,MSFT,408.17,412.23,406.71,410.54,403.4601,11792300
2024-05-08,SPY,515.26,517.74,515.14,517.19,503.6047,42047200
2024-05-09,AAPL,182.56,184.66,182.11,184.57,182.73706,48983000
2024-05-09,MSFT,410.57,412.72,409.1,412.32,405.20947,14689700
2024-05-09,SPY,517.38,520.21,516.71,520.17,506.50656,43643700
2024-05-10,AAPL,184.9,185.09,182.13,183.05,181.47797,50759500
2024-05-10,MSFT,412.94,415.38,411.8,414.74,407.58774,13402300
2024-05-10,SPY,521.81,522.64,519.59,520.84,507.15897,52233200
2024-05-13,AAPL,185.44,187.1,184.62,186.28,184.68022,72044800
2024-05-13,MSFT,418.01,418.35,410.82,413.72,406.58533,15440200
2024-05-13,SPY,522.56,522.67,519.74,520.91,507.22705,36716400
2024-05-14,AAPL,187.51,188.3,186.29,187.43,185.82034,52393600
2024-05-14,MSFT,412.02,417.49,411.55,416.56,409.37634,15109300
2024-05-14,SPY,521.11,523.83,520.56,523.3,509.55432,57535900
2024-05-15,AAPL,187.91,190.65,187.37,189.72,188.09068,70400000
2024-05-15,MSFT,417.9,423.81,417.27,423.08,416.53384,22239500
2024-05-15,SPY,525.83,530.08,525.18,529.78,515.86414,59504900
2024-05-16,AAPL,190.47,191.1,189.66,189.84,188.20963,52845200
2024-05-16,MSFT,421.8,425.42,420.35,420.99,414.47614,17530100
2024-05-16,SPY,529.88,531.52,528.54,528.69,514.80273,50244800
2024-05-17,AAPL,189.51,190.81,189.18,189.87,188.23938,41282900
2024-05-17,MSFT,422.54,422.92,418.03,420.21,413.70825,15352200
2024-05-17,SPY,528.81,529.52,527.32,529.45,515.5428,59187600
2024-05-20,AAPL,189.33,191.92,189.01,191.04,189.39934,44361300
2024-05-20,MSFT,420.21,426.77,419.99,425.34,418.75888,16272100
2024-05-20,SPY,529.57,531.56,529.17,530.06,516.1367,37764200
2024-05-21,AAPL,191.09,192.73,190.92,192.35,190.69809,42309400
2024-05-21,MSFT,426.83,432.97,424.85,429.04,422.40158,21453300
2024-05-21,SPY,529.28,531.52,529.07,531.36,517.40265,33437000
2024-05-22,AAPL,192.27,192.82,190.27,190.9,189.26054,34648500
2024-05-22,MSFT,430.09,432.41,427.13,430.52,423.85876,18073700
2024-05-22,SPY,530.65,531.38,527.6,529.83,515.91284,48390000
2024-05-23,AAPL,190.98,191,186.63,186.88,185.27507,51005900
2024-05-23,MSFT,432.97,433.6,425.42,427,420.3932,17211700
2024-05-23,SPY,532.96,533.07,524.72,525.96,512.1444,57211200
2024-05-24,AAPL,188.82,190.58,188.04,189.98,188.34843,36327000
2024-05-24,MSFT,427.19,431.06,424.41,430.16,423.5043,11855300
2024-05-24,SPY,527.85,530.27,526.88,529.44,515.5331,41291100
2024-05-28,AAPL,191.51,193,189.1,189.99,188.35837,52280100
2024-05-28,MSFT,429.63,430.82,426.6,430.32,423.66183,15718000
2024-05-28,SPY,530.27,530.51,527.11,529.81,515.8934,36269600
2024-05-29,AAPL,189.61,192.25,189.51,190.29,188.65578,53068000
2024-05-29,MSFT,425.69,430.94,425.69,429.17,422.52966,15517100
2024-05-29,SPY,525.68,527.31,525.37,526.1,512.28076,45190300
2024-05-30,AAPL,190.76,192.18,190.63,191.29,189.64719,49889100
2024-05-30,MSFT,424.3,424.3,414.24,414.67,408.254,28394500
2024-05-30,SPY,524.52,525.2,521.33,522.61,508.88248,46377600
2024-05-31,AAPL,191.44,192.57,189.91,192.25,190.59895,75158304
2024-05-31,MSFT,416.75,416.75,404.51,415.13,408.70685,47995300
2024-05-31,SPY,523.59,527.5,518.36,527.37,513.5174,90785800
2024-06-03,AAPL,192.9,194.99,192.52,194.03,192.36365,50080500
2024-06-03,MSFT,415.53,416.43,408.92,413.52,407.12177,17484700
2024-06-03,SPY,529.02,529.31,522.6,527.8,513.93616,46835700
2024-06-04,AAPL,194.64,195.32,193.03,194.35,192.68094,47471400
2024-06-04,MSFT,412.43,416.44,409.68,416.07,409.63232,14348900
2024-06-04,SPY,526.46,529.15,524.96,528.39,514.5106,34632700
2024-06-05,AAPL,195.4,196.9,194.87,195.87,194.18787,54156800
2024-06-05,MSFT,417.81,424.08,416.3,424.01,417.4495,16988000
2024-06-05,SPY,530.77,534.69,528.73,534.67,520.6257,47610400
2024-06-06,AAPL,195.69,196.5,194.17,194.48,192.8098,41181800
2024-06-06,MSFT,424.01,425.31,420.58,424.52,417.95154,14861300
2024-06-06,SPY,534.98,535.42,532.68,534.66,520.6159,30808500
2024-06-07,AAPL,194.65,196.94,194.14,196.89,195.19908,53103900
2024-06-07,MSFT,426.2,426.28,423,423.85,417.292,13621700
2024-06-07,SPY,533.66,536.89,532.54,534.01,519.983,43224500
2024-06-10,AAPL,196.9,197.3,192.15,193.12,191.46149,97010200
2024-06-10,MSFT,424.7,428.08,423.89,427.87,421.24973,13982900
2024-06-10,SPY,533.18,535.99,532.57,535.66,521.58966,35686100
2024-06-11,AAPL,193.65,207.16,193.63,207.15,205.37099,172373296
2024-06-11,MSFT,425.48,432.82,425.25,432.68,425.98526,14551100
2024-06-11,SPY,534.07,537.01,532.05,536.95,522.8458,36383400
2024-06-12,AAPL,207.37,220.2,206.9,213.07,211.24016,198134304
2024-06-12,MSFT,435.32,443.4,433.25,441.06,434.23566,22366200
2024-06-12,SPY,541.63,544.12,540.3,541.36,527.1399,63251300
2024-06-13,AAPL,214.74,216.75,211.6,214.24,212.40009,97862704
2024-06-13,MSFT,440.85,443.39,439.37,441.58,434.74762,15960600
2024-06-13,SPY,543.15,543.33,539.59,542.45,528.20123,44760900
2024-06-14,AAPL,213.85,215.17,211.3,212.49,210.66513,70122704
2024-06-14,MSFT,438.28,443.14,436.72,442.57,435.7223,13582000
2024-06-14,SPY,540.88,542.81,539.85,542.78,528.5226,40089900
2024-06-17,AAPL,213.37,218.95,212.72,216.67,214.80922,93728304
2024-06-17,MSFT,442.59,450.94,440.72,448.37,441.43253,20790000
2024-06-17,SPY,542.08,548.53,541.61,547.1,532.7292,55839500
2024-06-18,AAPL,217.59,218.63,213,214.29,212.44968,79943296
2024-06-18,MSFT,449.71,450.14,444.89,446.34,439.434,17112500
2024-06-18,SPY,547.16,548.62,546.73,548.49,534.0826,41376400
2024-06-20,AAPL,213.93,214.24,208.85,209.68,207.87923,86172496
2024-06-20,MSFT,446.3,446.53,441.27,445.7,438.80383,19877400
2024-06-20,SPY,549.44,550.12,545.18,547,532.63184,70328200
2024-06-21,AAPL,210.39,211.89,207.11,207.49,205.70805,241805104
2024-06-21,MSFT,447.38,450.58,446.51,449.78,442.8207,34187100
2024-06-21,SPY,544.4,545.65,543.02,544.51,531.91766,64338600
2024-06-24,AAPL,207.72,212.7,206.59,208.14,206.35248,80727000
2024-06-24,MSFT,449.8,452.75,446.41,447.67,440.74344,15913700
2024-06-24,SPY,544.33,546.95,542.62,542.74,530.18854,45528700
2024-06-25,AAPL,209.15,211.38,208.61,209.07,207.2745,55549700
2024-06-25,MSFT,448.25,451.42,446.75,450.95,443.9726,16413400
2024-06-25,SPY,543.99,545.2,542.44,544.83,532.2302,37936200
2024-06-26,AAPL,211.5,214.86,210.64,213.25,211.4186,66213200
2024-06-26,MSFT,449,453.6,448.19,452.16,445.16388,16507000
2024-06-26,SPY,543.69,546.24,543.03,545.51,532.8947,38550600
2024-06-27,AAPL,214.69,215.74,212.35,214.1,212.2613,49772700
2024-06-27,MSFT,452.18,456.17,451.77,452.85,445.84323,14806300
2024-06-27,SPY,545.37,546.96,544.61,546.37,533.7347,35041500
2024-06-28,AAPL,215.77,216.07,210.3,210.62,208.81119,82542704
2024-06-28,MSFT,453.07,455.38,446.41,446.95,440.03455,28362300
2024-06-28,SPY,547.16,550.28,542.95,544.22,531.6344,76144496
2024-07-01,AAPL,212.09,217.51,211.92,216.75,214.88853,60402900
2024-07-01,MSFT,448.66,457.37,445.66,456.73,449.6632,17662800
2024-07-01,SPY,545.63,545.88,542.52,545.34,532.7285,40297800
2024-07-02,AAPL,216.15,220.38,215.1,220.27,218.37833,58046200
2024-07-02,MSFT,453.2,459.59,453.11,459.28,452.17374,13979800
2024-07-02,SPY,543.7,549.01,543.65,549.01,536.31366,40434800
2024-07-03,AAPL,220,221.55,219.03,221.55,219.64734,37369800
2024-07-03,MSFT,458.19,461.02,457.88,460.77,453.64066,9932800
2024-07-03,SPY,548.69,551.83,548.65,551.46,538.70703,32789900
2024-07-05,AAPL,221.65,226.45,221.65,226.34,224.39616,60412400
2024-07-05,MSFT,459.61,468.35,458.97,467.56,460.32565,16000300
2024-07-05,SPY,551.77,555.05,551.12,554.64,541.8135,41488400
2024-07-08,AAPL,227.09,227.85,223.25,227.82,225.86345,59085900
2024-07-08,MSFT,466.55,467.7,464.46,466.24,459.02606,12962300
2024-07-08,SPY,555.44,556.25,554.19,555.28,542.4387,36110500
2024-07-09,AAPL,227.93,229.4,226.37,228.68,226.71608,48076100
2024-07-09,MSFT,467,467.33,458,459.54,452.42975,17207200
2024-07-09,SPY,556.26,557.18,555.52,555.82,542.9661,27289700
2024-07-10,AAPL,229.3,233.08,229.25,232.98,230.97916,62627700
2024-07-10,MSFT,461.22,466.46,458.86,466.25,459.03592,18196100
2024-07-10,SPY,557.07,561.67,556.77,561.32,548.3389,38701200
2024-07-11,AAPL,231.39,232.39,225.77,227.57,225.61562,64710600
2024-07-11,MSFT,462.98,464.78,451.55,454.7,447.6646,23111200
2024-07-11,SPY,561.44,562.33,555.83,556.48,543.6108,53054200
2024-07-12,AAPL,228.92,232.64,228.68,230.54,228.56009,53046500
2024-07-12,MSFT,454.33,456.36,450.65,453.55,446.5324,16324300
2024-07-12,SPY,557.63,563.67,557.15,559.99,547.03973,53084400
2024-07-15,AAPL,236.48,237.23,233.09,234.4,232.38695,62631300
2024-07-15,MSFT,453.3,457.26,451.43,453.96,446.93604,14429400
2024-07-15,SPY,562.03,564.84,559.63,561.53,548.544,40584300
2024-07-16,AAPL,235,236.27,232.33,234.82,232.80336,43234300
2024-07-16,MSFT,454.22,454.3,446.66,449.52,442.5647,17175700
2024-07-16,SPY,562.87,565.16,562.1,564.86,551.7971,36475300
2024-07-17,AAPL,229.45,231.46,226.64,228.88,226.91437,57345900
2024-07-17,MSFT,442.59,444.85,439.18,443.52,436.6576,21778000
2024-07-17,SPY,558.8,560.51,556.61,556.94,544.0602,57119000
2024-07-18,AAPL,230.28,230.44,222.27,224.18,222.25471,66034600
2024-07-18,MSFT,444.34,444.65,434.4,440.37,433.55634,20794800
2024-07-18,SPY,558.51,559.52,550.43,552.66,539.8792,56270400
2024-07-19,AAPL,224.82,226.8,223.28,224.31,222.3836,49151500
2024-07-19,MSFT,433.1,441.14,432,437.11,430.34677,20940400
2024-07-19,SPY,552.42,554.08,547.91,548.99,536.2941,65509100
2024-07-22,AAPL,227.01,227.78,223.09,223.96,222.0366,48201800
2024-07-22,MSFT,441.79,444.6,438.91,442.94,436.08658,15808800
2024-07-22,SPY,553,555.27,551.02,554.65,541.8232,43346700
2024-07-23,AAPL,224.37,226.94,222.68,225.01,223.07759,39960300
2024-07-23,MSFT,443.9,448.39,443.1,444.85,437.96704,13107100
2024-07-23,SPY,554.54,556.74,553.28,553.78,540.9733,34439600
2024-07-24,AAPL,224,224.8,217.13,218.54,216.66316,61777600
2024-07-24,MSFT,440.45,441.48,427.59,428.9,422.26385,26805800
2024-07-24,SPY,548.86,549.17,540.29,541.23,528.71356,74515296
2024-07-25,AAPL,218.93,220.85,214.62,217.49,215.6222,51391200
2024-07-25,MSFT,428.8,429.8,417.51,418.4,411.92624,29943800
2024-07-25,SPY,541.35,547.46,537.45,538.41,525.9587,61158300
2024-07-26,AAPL,218.7,219.49,216.01,217.96,216.08817,41601300
2024-07-26,MSFT,418.2,428.92,417.27,425.27,418.6899,23583800
2024-07-26,SPY,542.28,547.19,541.49,544.44,531.8493,53763800
2024-07-29,AAPL,216.96,219.3,215.75,218.24,216.36575,36311800
2024-07-29,MSFT,431.58,432.15,424.7,426.73,420.1274,15125800
2024-07-29,SPY,546.02,547.05,542.72,544.76,532.1619,39515800
2024-07-30,AAPL,219.19,220.33,216.12,218.8,216.92096,41643800
2024-07-30,MSFT,427.72,429.05,417.36,422.92,416.37637,32687600
